@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
752,4,8,100,744,0.118483,0.333333,0.038462,0.333333,0.961538,0.068966,0.121495,2.74359,0.303635
753,4,8,99,745,0.117299,0.333333,0.038835,0.333333,0.961165,0.069565,0.120327,2.770227,0.304723
754,4,8,98,746,0.116114,0.333333,0.039216,0.333333,0.960784,0.070175,0.119159,2.797386,0.315604
755,4,8,97,747,0.114929,0.333333,0.039604,0.333333,0.960396,0.070796,0.117991,2.825083,0.322102
756,4,8,96,748,0.113744,0.333333,0.04,0.333333,0.96,0.071429,0.116822,2.853333,0.328702
757,4,8,95,749,0.112559,0.333333,0.040404,0.333333,0.959596,0.072072,0.115654,2.882155,0.333733
758,4,8,94,750,0.111374,0.333333,0.040816,0.333333,0.959184,0.072727,0.114486,2.911565,0.334185
759,4,8,93,751,0.11019,0.333333,0.041237,0.333333,0.958763,0.073394,0.113318,2.941581,0.338386
760,4,8,92,752,0.109005,0.333333,0.041667,0.333333,0.958333,0.074074,0.11215,2.972222,0.35396
761,4,8,91,753,0.10782,0.333333,0.042105,0.333333,0.957895,0.074766,0.110981,3.003509,0.354581
762,4,8,90,754,0.106635,0.333333,0.042553,0.333333,0.957447,0.075472,0.109813,3.035461,0.355467
763,4,8,89,755,0.10545,0.333333,0.043011,0.333333,0.956989,0.07619,0.108645,3.0681,0.362039
764,4,8,88,756,0.104265,0.333333,0.043478,0.333333,0.956522,0.076923,0.107477,3.101449,0.362387
765,4,8,87,757,0.103081,0.333333,0.043956,0.333333,0.956044,0.07767,0.106308,3.135531,0.363905
766,4,8,86,758,0.101896,0.333333,0.044444,0.333333,0.955556,0.078431,0.10514,3.17037,0.387215
767,4,8,85,759,0.100711,0.333333,0.044944,0.333333,0.955056,0.079208,0.103972,3.205993,0.394291
768,4,8,84,760,0.099526,0.333333,0.045455,0.333333,0.954545,0.08,0.102804,3.242424,0.398025
769,4,8,83,761,0.098341,0.333333,0.045977,0.333333,0.954023,0.080808,0.101636,3.279693,0.403237
770,4,8,82,762,0.097156,0.333333,0.046512,0.333333,0.953488,0.081633,0.100467,3.317829,0.411583
771,4,8,81,763,0.095972,0.333333,0.047059,0.333333,0.952941,0.082474,0.099299,3.356863,0.421178
772,4,8,80,764,0.094787,0.333333,0.047619,0.333333,0.952381,0.083333,0.098131,3.396825,0.421791
773,4,8,79,765,0.093602,0.333333,0.048193,0.333333,0.951807,0.084211,0.096963,3.437751,0.429561
774,4,8,78,766,0.092417,0.333333,0.04878,0.333333,0.95122,0.085106,0.095794,3.479675,0.438891
775,4,8,77,767,0.091232,0.333333,0.049383,0.333333,0.950617,0.086022,0.094626,3.522634,0.44526
776,4,8,76,768,0.090047,0.333333,0.05,0.333333,0.95,0.086957,0.093458,3.566667,0.452129
777,4,8,75,769,0.088863,0.333333,0.050633,0.333333,0.949367,0.087912,0.09229,3.611814,0.458623
778,4,8,74,770,0.087678,0.333333,0.051282,0.333333,0.948718,0.088889,0.091121,3.65812,0.478404
779,4,8,73,771,0.086493,0.333333,0.051948,0.333333,0.948052,0.089888,0.089953,3.705628,0.480813
780,4,8,72,772,0.085308,0.333333,0.052632,0.333333,0.947368,0.090909,0.088785,3.754386,0.490936
781,4,8,71,773,0.084123,0.333333,0.053333,0.333333,0.946667,0.091954,0.087617,3.804444,0.504982
782,4,8,70,774,0.082938,0.333333,0.054054,0.333333,0.945946,0.093023,0.086449,3.855856,0.508521
783,4,8,69,775,0.081754,0.333333,0.054795,0.333333,0.945205,0.094118,0.08528,3.908676,0.530514
784,4,8,68,776,0.080569,0.333333,0.055556,0.333333,0.944444,0.095238,0.084112,3.962963,0.535756
785,4,8,67,777,0.079384,0.333333,0.056338,0.333333,0.943662,0.096386,0.082944,?,0.54105
786,4,8,66,778,0.078199,0.333333,0.057143,0.333333,0.942857,0.097561,0.081776,?,0.571388
787,4,8,65,779,0.077014,0.333333,0.057971,0.333333,0.942029,0.098765,0.080607,?,0.575698
788,4,8,64,780,0.075829,0.333333,0.058824,0.333333,0.941176,0.1,0.079439,?,0.591452
789,4,8,63,781,0.074645,0.333333,0.059701,0.333333,0.940299,0.101266,0.078271,?,0.593406
790,4,8,62,782,0.07346,0.333333,0.060606,0.333333,0.939394,0.102564,0.077103,?,0.599495
791,4,8,61,783,0.072275,0.333333,0.061538,0.333333,0.938462,0.103896,0.075935,?,0.618686
792,4,8,60,784,0.07109,0.333333,0.0625,0.333333,0.9375,0.105263,0.074766,?,0.619884
793,4,8,59,785,0.069905,0.333333,0.063492,0.333333,0.936508,0.106667,0.073598,?,0.6245
794,4,8,58,786,0.06872,0.333333,0.064516,0.333333,0.935484,0.108108,0.07243,?,0.630798
795,4,8,57,787,0.067536,0.333333,0.065574,0.333333,0.934426,0.109589,0.071262,?,0.640101
796,4,8,56,788,0.066351,0.333333,0.066667,0.333333,0.933333,0.111111,0.070093,?,0.64198
797,4,8,55,789,0.065166,0.333333,0.067797,0.333333,0.932203,0.112676,0.068925,?,0.647598
798,4,8,54,790,0.063981,0.333333,0.068966,0.333333,0.931034,0.114286,0.067757,?,0.652486
799,3,9,54,790,0.063981,0.25,0.052632,0.25,0.947368,0.086957,0.066589,?,0.656073
800,3,9,53,791,0.062796,0.25,0.053571,0.25,0.946429,0.088235,0.065421,?,0.659968
801,3,9,52,792,0.061611,0.25,0.054545,0.25,0.945455,0.089552,0.064252,?,0.670677
802,3,9,51,793,0.060427,0.25,0.055556,0.25,0.944444,0.090909,0.063084,?,0.682589
803,3,9,50,794,0.059242,0.25,0.056604,0.25,0.943396,0.092308,0.061916,?,0.684993
804,3,9,49,795,0.058057,0.25,0.057692,0.25,0.942308,0.09375,0.060748,?,0.709878
805,3,9,48,796,0.056872,0.25,0.058824,0.25,0.941176,0.095238,0.059579,?,0.718628
806,3,9,47,797,0.055687,0.25,0.06,0.25,0.94,0.096774,0.058411,?,0.746494
807,3,9,46,798,0.054502,0.25,0.061224,0.25,0.938776,0.098361,0.057243,?,0.749095
808,3,9,45,799,0.053318,0.25,0.0625,0.25,0.9375,0.1,0.056075,?,0.753348
809,3,9,44,800,0.052133,0.25,0.06383,0.25,0.93617,0.101695,0.054907,?,0.773464
810,3,9,43,801,0.050948,0.25,0.065217,0.25,0.934783,0.103448,0.053738,?,0.786594
811,3,9,42,802,0.049763,0.25,0.066667,0.25,0.933333,0.105263,0.05257,?,0.798595
812,3,9,41,803,0.048578,0.25,0.068182,0.25,0.931818,0.107143,0.051402,?,0.799221
813,2,10,41,803,0.048578,0.166667,0.046512,0.166667,0.953488,0.072727,0.050234,?,0.803163
814,2,10,40,804,0.047393,0.166667,0.047619,0.166667,0.952381,0.074074,0.049065,?,0.819033
815,2,10,39,805,0.046209,0.166667,0.04878,0.166667,0.95122,0.075472,0.047897,?,0.827607
816,2,10,38,806,0.045024,0.166667,0.05,0.166667,0.95,0.076923,0.046729,?,0.832038
817,1,11,38,806,0.045024,0.083333,0.025641,0.083333,0.974359,0.039216,0.045561,?,0.84054
818,1,11,37,807,0.043839,0.083333,0.026316,0.083333,0.973684,0.04,0.044393,?,0.847066
819,0,12,37,807,0.043839,0,0,0,1,0,0.043224,?,0.864042
820,0,12,36,808,0.042654,0,0,0,1,0,0.042056,?,0.866965
821,0,12,35,809,0.041469,0,0,0,1,0,0.040888,?,0.879904
822,0,12,34,810,0.040284,0,0,0,1,0,0.03972,?,0.880648
823,0,12,33,811,0.0391,0,0,0,1,0,0.038551,?,0.888372
824,0,12,32,812,0.037915,0,0,0,1,0,0.037383,?,0.892035
825,0,12,31,813,0.03673,0,0,0,1,0,0.036215,?,0.895209
826,0,12,30,814,0.035545,0,0,0,1,0,0.035047,?,0.901218
827,0,12,29,815,0.03436,0,0,0,1,0,0.033879,?,0.915324
828,0,12,28,816,0.033175,0,0,0,1,0,0.03271,?,0.916824
829,0,12,27,817,0.031991,0,0,0,1,0,0.031542,?,0.922703
830,0,12,26,818,0.030806,0,0,0,1,0,0.030374,?,0.926501
831,0,12,25,819,0.029621,0,0,0,1,0,0.029206,?,0.928862
832,0,12,24,820,0.028436,0,0,0,1,0,0.028037,?,0.936463
833,0,12,23,821,0.027251,0,0,0,1,0,0.026869,?,0.94352
834,0,12,22,822,0.026066,0,0,0,1,0,0.025701,?,0.948
835,0,12,21,823,0.024882,0,0,0,1,0,0.024533,?,0.9497
836,0,12,20,824,0.023697,0,0,0,1,0,0.023364,?,0.951991
837,0,12,19,825,0.022512,0,0,0,1,0,0.022196,?,0.958836
838,0,12,18,826,0.021327,0,0,0,1,0,0.021028,?,0.959697
839,0,12,17,827,0.020142,0,0,0,1,0,0.01986,?,0.972066
840,0,12,16,828,0.018957,0,0,0,1,0,0.018692,?,0.972996
841,0,12,15,829,0.017773,0,0,0,1,0,0.017523,?,0.973636
842,0,12,14,830,0.016588,0,0,0,1,0,0.016355,?,0.974067
843,0,12,13,831,0.015403,0,0,0,1,0,0.015187,?,0.974509
844,0,12,12,832,0.014218,0,0,0,1,0,0.014019,?,0.977606
845,0,12,11,833,0.013033,0,0,0,1,0,0.01285,?,0.978407
846,0,12,10,834,0.011848,0,0,0,1,0,0.011682,?,0.981071
847,0,12,9,835,0.010664,0,0,0,1,0,0.010514,?,0.983086
848,0,12,8,836,0.009479,0,0,0,1,0,0.009346,?,0.988086
849,0,12,7,837,0.008294,0,0,0,1,0,0.008178,?,0.991746
850,0,12,6,838,0.007109,0,0,0,1,0,0.007009,?,0.993156
851,0,12,5,839,0.005924,0,0,0,1,0,0.005841,?,0.993811
852,0,12,4,840,0.004739,0,0,0,1,0,0.004673,?,0.995937
853,0,12,3,841,0.003555,0,0,0,1,0,0.003505,?,0.996708
854,0,12,2,842,0.00237,0,0,0,1,0,0.002336,?,0.998748
855,0,12,1,843,0.001185,0,0,0,1,0,0.001168,?,0.999414
856,0,12,0,844,0,0,0,0,0,0,0,?,0.999424
